source,target,stock,year
IQ,IR,14694,2017
IQ,JO,10542,2017
IQ,KW,407,2017
IQ,LB,1552,2017
IQ,MR,203,2017
IQ,MA,597,2017
IQ,PK,695,2017
IQ,RU,278,2017
IQ,SA,687,2017
IQ,SO,422,2017
IQ,SS,300,2017
IQ,PS,12291,2017
IQ,SD,3867,2017
IQ,SY,257096,2017
IQ,TN,318,2017
IQ,TR,17865,2017
IQ,AE,293,2017
IQ,YE,2041,2017
IR,AF,2324884,2017
IR,AM,2454,2017
IR,AZ,11886,2017
IR,IQ,84667,2017
IR,PK,28117,2017
IR,TR,2422,2017
IR,TM,4851,2017
IS,AF,21,2017
IS,AL,58,2017
IS,DZ,47,2017
IS,AD,2,2017
IS,AO,34,2017
IS,AR,51,2017
IS,AM,10,2017
IS,AW,1,2017
IS,AU,131,2017
IS,AT,135,2017
IS,AZ,14,2017
IS,BS,7,2017
IS,BH,1,2017
IS,BD,3,2017
IS,BB,1,2017
IS,BY,45,2017
IS,BE,134,2017
IS,BJ,2,2017
IS,BM,3,2017
IS,BO,17,2017
IS,BA,163,2017
IS,BR,158,2017
IS,BG,294,2017
IS,BF,1,2017
IS,CV,35,2017
IS,KH,1,2017
IS,CM,7,2017
IS,CA,288,2017
IS,CL,73,2017
IS,CN,617,2017
IS,CO,191,2017
IS,CR,9,2017
IS,CI,2,2017
IS,HR,182,2017
IS,CU,60,2017
IS,CY,5,2017
IS,CZ,322,2017
IS,CD,2,2017
IS,DK,3331,2017
IS,DJ,2,2017
IS,DM,5,2017
IS,DO,39,2017
IS,EC,34,2017
IS,EG,33,2017
IS,SV,11,2017
IS,GQ,9,2017
IS,ER,7,2017
IS,EE,136,2017
IS,ET,73,2017
IS,FO,315,2017
IS,FJ,1,2017
IS,FI,187,2017
IS,FR,635,2017
IS,GM,10,2017
IS,GE,24,2017
IS,DE,1725,2017
IS,GH,70,2017
IS,GR,54,2017
IS,GL,67,2017
IS,GT,39,2017
IS,GN,19,2017
IS,GY,21,2017
IS,HT,12,2017
IS,HN,34,2017
IS,HU,262,2017
IS,IN,318,2017
IS,ID,137,2017
IS,IR,77,2017
IS,IQ,48,2017
IS,IE,111,2017
IS,IL,37,2017
IS,IT,312,2017
IS,JM,20,2017
IS,JP,98,2017
IS,JO,14,2017
IS,KZ,24,2017
IS,KE,94,2017
IS,KW,3,2017
IS,KG,4,2017
IS,LV,815,2017
IS,LB,35,2017
IS,LR,2,2017
IS,LY,4,2017
IS,LT,1652,2017
IS,LU,146,2017
IS,MG,2,2017
IS,MW,4,2017
IS,MY,37,2017
IS,ML,4,2017
IS,MT,6,2017
IS,MU,5,2017
IS,MX,103,2017
IS,MC,1,2017
IS,MN,19,2017
IS,MA,176,2017
IS,MZ,22,2017
IS,MM,1,2017
IS,NA,38,2017
IS,NP,105,2017
IS,NL,310,2017
IS,NZ,56,2017
IS,NI,7,2017
IS,NG,86,2017
IS,NO,1070,2017
IS,PK,47,2017
IS,PA,5,2017
IS,PG,4,2017
IS,PY,3,2017
IS,PE,78,2017
IS,PH,1661,2017
IS,PL,12234,2017
IS,PT,644,2017
IS,QA,3,2017
IS,KR,39,2017
IS,MD,28,2017
IS,RO,528,2017
IS,RU,384,2017
IS,RW,4,2017
IS,SA,8,2017
IS,SN,24,2017
IS,RS,313,2017
IS,SL,15,2017
IS,SG,16,2017
IS,SK,266,2017
IS,SI,38,2017
IS,SB,1,2017
IS,SO,6,2017
IS,ZA,87,2017
IS,ES,639,2017
IS,LK,170,2017
IS,SE,1988,2017
IS,CH,175,2017
IS,SY,59,2017
IS,TJ,2,2017
IS,MK,41,2017
IS,TH,1248,2017
IS,TG,6,2017
IS,TO,1,2017
IS,TT,6,2017
IS,TN,30,2017
IS,TR,79,2017
IS,TM,1,2017
IS,UG,42,2017
IS,UA,307,2017
IS,AE,6,2017
IS,GB,1443,2017
IS,TZ,27,2017
IS,US,2123,2017
IS,UY,9,2017
IS,UZ,12,2017
IS,VE,39,2017
IS,VN,659,2017
IS,ZM,8,2017
IS,ZW,12,2017
IT,AF,6683,2017
IT,AL,455468,2017
IT,DZ,22866,2017
IT,AD,132,2017
IT,AO,1901,2017
IT,AG,23,2017
IT,AR,74470,2017
IT,AM,1278,2017
IT,AU,20199,2017
IT,AT,16618,2017
IT,AZ,721,2017
IT,BS,94,2017
IT,BH,50,2017
IT,BD,98743,2017
IT,BB,50,2017
IT,BY,32952,2017
IT,BE,47209,2017
IT,BZ,24,2017
IT,BJ,2611,2017
IT,BT,35,2017
IT,BO,15974,2017
IT,BA,11301,2017
IT,BW,44,2017
IT,BR,106040,2017
IT,BN,32,2017
IT,BG,58705,2017
IT,BF,11862,2017
IT,BI,1024,2017
IT,CV,6268,2017
IT,KH,1345,2017
IT,CM,11658,2017
IT,CA,25989,2017
IT,CF,242,2017
IT,TD,572,2017
IT,CL,12645,2017
IT,CN,203959,2017
IT,CO,40227,2017
IT,KM,37,2017
IT,CG,3444,2017
IT,CR,1534,2017
IT,CI,26004,2017
IT,HR,25143,2017
IT,CU,34057,2017
IT,CY,661,2017
IT,CZ,10586,2017
IT,KP,127,2017
IT,CD,6194,2017
IT,DK,3294,2017
IT,DJ,90,2017
IT,DM,342,2017
IT,DO,43012,2017
IT,EC,89882,2017
IT,EG,110398,2017
IT,SV,12683,2017
IT,GQ,123,2017
IT,ER,13832,2017
IT,EE,1406,2017
IT,ET,30935,2017
IT,FJ,44,2017
IT,FI,2876,2017
IT,FR,136767,2017
IT,GA,390,2017
IT,GM,1541,2017
IT,GE,12441,2017
IT,DE,223883,2017
IT,GH,47366,2017
IT,GR,17711,2017
IT,GD,16,2017
IT,GT,2172,2017
IT,GN,3967,2017
IT,GW,795,2017
IT,GY,75,2017
IT,HT,715,2017
IT,VA,181,2017
IT,HN,2363,2017
IT,HU,13115,2017
IT,IS,210,2017
IT,IN,138802,2017
IT,ID,3214,2017
IT,IR,14686,2017
IT,IQ,3957,2017
IT,IE,3692,2017
IT,IL,3951,2017
IT,JM,352,2017
IT,JP,8430,2017
IT,JO,3043,2017
IT,KZ,3918,2017
IT,KE,3705,2017
IT,KI,5,2017
IT,KW,552,2017
IT,KG,1349,2017
IT,LA,264,2017
IT,LV,3256,2017
IT,LB,7210,2017
IT,LS,31,2017
IT,LR,2041,2017
IT,LY,36859,2017
IT,LI,134,2017
IT,LT,5745,2017
IT,LU,4883,2017
IT,MG,2423,2017
IT,MW,174,2017
IT,MY,623,2017
IT,MV,34,2017
IT,ML,4250,2017
IT,MT,1961,2017
IT,MH,5,2017
IT,MR,688,2017
IT,MU,9666,2017
IT,MX,8982,2017
IT,FM,13,2017
IT,MC,1645,2017
IT,MN,279,2017
IT,ME,2325,2017
IT,MA,432718,2017
IT,MZ,872,2017
IT,MM,448,2017
IT,NA,94,2017
IT,NR,2,2017
IT,NP,1806,2017
IT,NL,13263,2017
IT,NZ,916,2017
IT,NI,1195,2017
IT,NE,1078,2017
IT,NG,57248,2017
IT,NO,2015,2017
IT,OM,52,2017
IT,PK,86283,2017
IT,PW,7,2017
IT,PA,1038,2017
IT,PG,32,2017
IT,PY,2682,2017
IT,PE,118079,2017
IT,PH,145980,2017
IT,PL,120728,2017
IT,PT,6527,2017
IT,QA,81,2017
IT,KR,4000,2017
IT,MD,169753,2017
IT,RO,1039584,2017
IT,RU,82170,2017
IT,RW,791,2017
IT,KN,4,2017
IT,LC,22,2017
IT,VC,20,2017
IT,WS,69,2017
IT,SM,1946,2017
IT,ST,75,2017
IT,SA,978,2017
IT,SN,86307,2017
IT,RS,46382,2017
IT,SC,995,2017
IT,SL,1401,2017
IT,SG,576,2017
IT,SK,11189,2017
IT,SI,4781,2017
IT,SB,4,2017
IT,SO,11759,2017
IT,ZA,5756,2017
IT,ES,32388,2017
IT,LK,86589,2017
IT,PS,397,2017
IT,SD,2965,2017
IT,SR,50,2017
IT,SZ,36,2017
IT,SE,6523,2017
IT,CH,201656,2017
IT,SY,6164,2017
IT,TJ,189,2017
IT,MK,74317,2017
IT,TH,10039,2017
IT,TL,80,2017
IT,TG,5242,2017
IT,TO,21,2017
IT,TT,169,2017
IT,TN,109565,2017
IT,TR,20851,2017
IT,TM,209,2017
IT,TV,6,2017
IT,UG,984,2017
IT,UA,236420,2017
IT,AE,376,2017
IT,GB,72234,2017
IT,TZ,1632,2017
IT,US,55640,2017
IT,UY,7631,2017
IT,UZ,2553,2017
IT,VU,23,2017
IT,VE,49831,2017
IT,VN,5350,2017
IT,YE,267,2017
IT,ZM,889,2017
IT,ZW,896,2017
JE,FR,1998,2017
JE,IE,3995,2017
JE,PT,13986,2017
JE,GB,59939,2017
JM,AG,154,2017
JM,BS,666,2017
JM,BB,536,2017
JM,BZ,7,2017
JM,CA,1322,2017
JM,CR,99,2017
JM,CU,1803,2017
JM,DM,137,2017
JM,SV,132,2017
JM,GD,206,2017
JM,GT,304,2017
JM,HN,161,2017
JM,IN,1135,2017
JM,NI,123,2017
JM,PA,74,2017
JM,KN,96,2017
JM,LC,330,2017
JM,VC,225,2017
JM,TT,2315,2017
JM,GB,4772,2017
JM,US,6237,2017
JO,AF,62,2017
JO,DZ,346,2017
JO,AM,25,2017
JO,AU,251,2017
JO,AT,117,2017
JO,BH,428,2017
JO,BD,11715,2017
JO,BE,72,2017
JO,BA,60,2017
JO,BR,105,2017
JO,BN,24,2017
JO,BG,49,2017
JO,CA,328,2017
JO,TD,25,2017
JO,CN,20936,2017
JO,HK,38,2017
JO,CO,24,2017
JO,HR,25,2017
JO,CY,131,2017
JO,CZ,23,2017
JO,KP,84,2017
JO,DK,49,2017
JO,EG,132703,2017
JO,ER,74,2017
JO,ET,76,2017
JO,FR,397,2017
JO,DE,721,2017
JO,GH,27,2017
JO,GR,61,2017
JO,HU,591,2017
JO,IN,5956,2017
JO,ID,19060,2017
JO,IR,94,2017
JO,IQ,227215,2017
JO,IE,51,2017
JO,IL,1582,2017
JO,IT,310,2017
JO,JP,103,2017
JO,KZ,19,2017
JO,KW,757,2017
JO,LB,1852,2017
JO,LY,21680,2017
JO,MY,284,2017
JO,MR,69,2017
JO,MA,602,2017
JO,MM,23,2017
JO,NP,182,2017
JO,NL,200,2017
JO,NZ,63,2017
JO,NG,25,2017
JO,NO,43,2017
JO,OM,641,2017
JO,PK,3280,2017
JO,PH,3873,2017
JO,PL,82,2017
JO,QA,224,2017
JO,KR,94,2017
JO,MD,36,2017
JO,RO,272,2017
JO,RU,600,2017
JO,SA,5074,2017
JO,RS,58,2017
JO,SK,22,2017
JO,SO,75,2017
JO,ZA,58,2017
JO,SS,278,2017
JO,ES,306,2017
JO,LK,12582,2017
JO,PS,2046650,2017
JO,SD,2265,2017
JO,SE,90,2017
JO,CH,200,2017
JO,SY,668842,2017
JO,MK,88,2017
JO,TH,103,2017
JO,TN,260,2017
JO,TR,1033,2017
JO,UA,398,2017
JO,AE,210,2017
JO,GB,814,2017
JO,US,2638,2017
JO,VE,31,2017
JO,YE,29763,2017
JP,AR,3040,2017
JP,AU,10291,2017
JP,AT,569,2017
JP,BD,10073,2017
JP,BE,712,2017
JP,BR,206976,2017
JP,KH,3518,2017
JP,CA,10303,2017
JP,CN,741022,2017
JP,DK,596,2017
JP,EG,1754,2017
JP,FI,705,2017
JP,FR,10135,2017
JP,DE,6332,2017
JP,GH,2093,2017
JP,IN,25716,2017
JP,ID,31068,2017
JP,IR,4533,2017
JP,IE,1185,2017
JP,IT,3332,2017
JP,MY,9099,2017
JP,MX,2199,2017
JP,NL,1087,2017
JP,NZ,3548,2017
JP,NG,2800,2017
JP,NO,474,2017
JP,PK,12695,2017
JP,PE,55469,2017
JP,PH,238797,2017
JP,PL,1240,2017
JP,PT,485,2017
JP,KR,593449,2017
JP,RU,8573,2017
JP,SG,2541,2017
JP,ES,2348,2017
JP,LK,10494,2017
JP,SE,1970,2017
JP,CH,1102,2017
JP,TH,47047,2017
JP,GB,16990,2017
JP,US,57066,2017
JP,VN,82482,2017
KE,BI,4321,2017
KE,CD,11231,2017
KE,ER,2115,2017
KE,ET,36692,2017
KE,MZ,597,2017
KE,NA,67,2017
KE,RW,6296,2017
KE,SO,485864,2017
KE,ZA,111,2017
KE,SS,91862,2017
KE,SD,7573,2017
KE,UG,332008,2017
KE,TZ,39721,2017
KG,AM,2332,2017
KG,AZ,4584,2017
KG,BY,9748,2017
KG,CN,265,2017
KG,KP,1741,2017
KG,EE,561,2017
KG,FI,113,2017
KG,GE,3204,2017
KG,DE,1783,2017
KG,KZ,12681,2017
KG,LV,883,2017
KG,LT,2596,2017
KG,PL,3147,2017
KG,KR,228,2017
KG,MD,2606,2017
KG,RO,472,2017
KG,RU,109517,2017
KG,TJ,2160,2017
KG,TR,1029,2017
KG,TM,980,2017
KG,UA,26235,2017
KG,UZ,8999,2017
KG,VN,104,2017
KH,AU,119,2017
KH,CA,43,2017
KH,CN,1566,2017
KH,HK,119,2017
KH,KP,43,2017
KH,FR,283,2017
KH,DE,39,2017
KH,IN,98,2017
KH,ID,108,2017
KH,IT,15,2017
KH,JP,128,2017
KH,LA,268,2017
KH,MY,177,2017
KH,MM,53,2017
KH,NP,46,2017
KH,NL,30,2017
KH,PK,42,2017
KH,PH,156,2017
KH,KR,57,2017
KH,RU,30,2017
KH,SG,126,2017
KH,LK,48,2017
KH,TH,31791,2017
KH,GB,94,2017
KH,US,201,2017
KH,VN,37601,2017
KI,AU,84,2017
KI,FJ,514,2017
KI,NR,1522,2017
KI,NZ,55,2017
KI,TV,302,2017
KI,GB,8,2017
KI,US,41,2017
KM,FR,482,2017
KM,KE,76,2017
KM,MG,9651,2017
KM,RE,850,2017
KM,TZ,145,2017
KN,AG,411,2017
KN,BS,24,2017
KN,BB,97,2017
KN,VG,247,2017
KN,DM,203,2017
KN,GD,58,2017
KN,GY,792,2017
KN,JM,143,2017
KN,MS,438,2017
KN,LC,103,2017
KN,VC,171,2017
KN,TT,271,2017
KN,VI,624,2017
KP,AU,204,2017
KP,BD,153,2017
KP,BR,2807,2017
KP,CA,334,2017
KP,CN,28877,2017
KP,HK,165,2017
KP,IN,366,2017
KP,ID,1428,2017
KP,JP,212,2017
KP,MY,197,2017
KP,PK,171,2017
KP,PE,527,2017
KP,PH,2954,2017
KP,KR,5411,2017
KP,RU,146,2017
KP,LK,154,2017
KP,TH,568,2017
KP,GB,307,2017
KP,US,1038,2017
KP,VN,758,2017
KR,AU,5028,2017
KR,BD,10855,2017
KR,KH,13600,2017
KR,CA,17431,2017
KR,CN,614012,2017
KR,FR,2339,2017
KR,DE,1804,2017
KR,IN,5536,2017
KR,ID,31983,2017
KR,JP,22661,2017
KR,KZ,1433,2017
KR,KG,1907,2017
KR,MY,1387,2017
KR,MN,25374,2017
KR,MM,4437,2017
KR,NP,10728,2017
KR,NZ,2229,2017
KR,NG,1495,2017
KR,PK,9703,2017
KR,PH,46057,2017
KR,RU,4500,2017
KR,ZA,1938,2017
KR,LK,20239,2017
KR,TH,32128,2017
KR,GB,4810,2017
KR,US,67133,2017
KR,UZ,24197,2017
KR,VN,114462,2017
KW,AF,2908,2017
KW,BH,1413,2017
KW,BD,381669,2017
KW,TD,1422,2017
KW,EG,422823,2017
KW,ER,5149,2017
KW,ET,3917,2017
KW,FR,5241,2017
KW,IN,1157072,2017
KW,ID,108415,2017
KW,JO,54923,2017
KW,LB,12567,2017
KW,MA,3045,2017
KW,NP,24713,2017
KW,NL,1067,2017
KW,NG,4839,2017
KW,PK,340481,2017
KW,PH,197751,2017
KW,QA,678,2017
KW,SA,2263,2017
KW,SO,3452,2017
KW,SS,1880,2017
KW,LK,39837,2017
KW,PS,15532,2017
KW,SD,49611,2017
KW,SY,23255,2017
KW,TH,4092,2017
KW,TN,1944,2017
KW,TR,13400,2017
KW,AE,26875,2017
KW,GB,10237,2017
KW,US,5190,2017
KW,YE,70975,2017
KY,AR,11,2017
KY,AU,174,2017
KY,AT,47,2017
KY,BS,172,2017
KY,BB,170,2017
KY,BE,11,2017
KY,BZ,327,2017
KY,BM,31,2017
KY,BR,66,2017
KY,CA,1349,2017
KY,JE,14,2017
KY,CO,390,2017
KY,CR,121,2017
KY,CU,704,2017
KY,CW,11,2017
KY,DK,17,2017
KY,DO,61,2017
KY,FI,9,2017
KY,FR,35,2017
KY,DE,127,2017
KY,GD,15,2017
KY,GY,312,2017
KY,HT,17,2017
KY,HN,1705,2017
KY,IN,541,2017
KY,IR,9,2017
KY,IE,215,2017
KY,IL,11,2017
KY,IT,85,2017
KY,JM,9598,2017
KY,JP,19,2017
KY,KE,33,2017
KY,MY,17,2017
KY,MX,37,2017
KY,NL,35,2017
KY,NZ,53,2017
KY,NI,368,2017
KY,NE,27,2017
KY,NG,9,2017
KY,PK,102,2017
KY,PA,127,2017
KY,PE,14,2017
KY,PH,1753,2017
KY,PR,45,2017
KY,LC,9,2017
KY,VC,29,2017
KY,ZA,35,2017
KY,ES,27,2017
KY,CH,75,2017
KY,TH,51,2017
KY,TT,292,2017
KY,GB,1995,2017
KY,TZ,14,2017
KY,US,2676,2017
KY,VE,33,2017
KY,ZM,9,2017
KY,ZW,17,2017
KZ,AM,9371,2017
KZ,AZ,49582,2017
KZ,BY,70858,2017
KZ,BG,4369,2017
KZ,CN,2215,2017
KZ,KP,63135,2017
KZ,EE,1140,2017
KZ,GE,3356,2017
KZ,DE,223789,2017
KZ,GR,8041,2017
KZ,KG,6901,2017
KZ,LV,1140,2017
KZ,LT,4495,2017
KZ,PL,29952,2017
KZ,KR,32711,2017
KZ,MD,12348,2017
KZ,RU,2411227,2017
KZ,TJ,16210,2017
KZ,TR,48062,2017
KZ,TM,1076,2017
KZ,UA,346445,2017
KZ,UZ,288745,2017
LA,AU,52,2017
LA,KH,3568,2017
LA,CN,13951,2017
LA,MM,259,2017
LA,TH,3428,2017
LA,VN,19716,2017
LB,BH,109,2017
LB,BD,2994,2017
LB,CN,2387,2017
LB,EG,81924,2017
LB,FR,102,2017
LB,DE,184,2017
LB,HU,151,2017
LB,IN,1521,2017
LB,ID,2682,2017
LB,IQ,118659,2017
LB,IL,404,2017
LB,JO,473,2017
LB,KW,193,2017
LB,LY,250,2017
LB,MA,154,2017
LB,OM,164,2017
LB,PK,837,2017
LB,PH,989,2017
LB,RU,154,2017
LB,SA,1296,2017
LB,SS,70,2017
LB,LK,3215,2017
LB,PS,506966,2017
LB,SD,578,2017
LB,SY,1209286,2017
LB,TR,263,2017
LB,UA,102,2017
LB,GB,208,2017
LB,US,674,2017
LB,YE,613,2017
LC,AI,37,2017
LC,AG,119,2017
LC,AW,17,2017
LC,AU,16,2017
LC,BS,13,2017
LC,BB,785,2017
LC,BZ,1,2017
LC,BM,6,2017
LC,BR,12,2017
LC,VG,4,2017
LC,CA,258,2017
LC,KY,4,2017
LC,CN,49,2017
LC,CU,24,2017
LC,DM,231,2017
LC,DO,48,2017
LC,ET,4,2017
LC,FR,74,2017
LC,GF,306,2017
LC,DE,74,2017
LC,GH,24,2017
LC,GD,160,2017
LC,GP,44,2017
LC,GT,4,2017
LC,GY,1992,2017
LC,IN,119,2017
LC,IT,16,2017
LC,JM,188,2017
LC,JP,26,2017
LC,LB,9,2017
LC,MQ,479,2017
LC,MX,9,2017
LC,MS,31,2017
LC,NL,20,2017
LC,NZ,1,2017
LC,NG,13,2017
LC,PK,17,2017
LC,PA,28,2017
LC,PR,16,2017
LC,KN,44,2017
LC,VC,439,2017
LC,ZA,9,2017
LC,SR,42,2017
LC,SY,28,2017
LC,TT,787,2017
LC,GB,980,2017
LC,US,669,2017
LC,VI,20,2017
LC,VE,63,2017
LC,ZW,1,2017
LI,AR,26,2017
LI,AT,4011,2017
LI,BE,42,2017
LI,BA,323,2017
LI,BR,176,2017
LI,BG,12,2017
LI,CN,79,2017
LI,CO,37,2017
LI,HR,130,2017
LI,CZ,60,2017
LI,DK,16,2017
LI,DO,71,2017
LI,EE,2,2017
LI,FI,6,2017
LI,FR,130,2017
LI,DE,1877,2017
LI,GR,48,2017
LI,HU,69,2017
LI,IS,2,2017
LI,IN,26,2017
LI,IE,17,2017
LI,IT,912,2017
LI,LA,36,2017
LI,LU,4,2017
LI,MX,25,2017
LI,ME,3,2017
LI,NL,78,2017
LI,NO,6,2017
LI,PH,40,2017
LI,PL,60,2017
LI,PT,440,2017
LI,RO,32,2017
LI,RU,52,2017
LI,RS,153,2017
LI,SK,36,2017
LI,SI,118,2017
LI,ZA,31,2017
LI,ES,283,2017
LI,SE,26,2017
LI,CH,13339,2017
LI,MK,90,2017
LI,TH,87,2017
LI,TN,22,2017
LI,TR,646,2017
LI,UA,38,2017
LI,GB,72,2017
LI,US,135,2017
LK,AF,132,2017
LK,AU,475,2017
LK,BH,403,2017
LK,BD,674,2017
LK,BT,233,2017
LK,CA,252,2017
LK,CN,2482,2017
LK,CY,252,2017
LK,EG,131,2017
LK,FI,61,2017
LK,FR,301,2017
LK,DE,561,2017
LK,GR,90,2017
LK,HT,37,2017
LK,IN,10814,2017
LK,ID,324,2017
LK,IR,104,2017
LK,IQ,40,2017
LK,IL,55,2017
LK,IT,5170,2017
LK,JP,849,2017
LK,JO,277,2017
LK,KW,1755,2017
LK,LB,741,2017
LK,LY,40,2017
LK,MY,925,2017
LK,MV,1409,2017
LK,NP,344,2017
LK,NZ,111,2017
LK,NO,117,2017
LK,OM,332,2017
LK,PK,829,2017
LK,PT,33,2017
LK,QA,276,2017
LK,KR,611,2017
LK,RU,150,2017
LK,SA,1417,2017
LK,SC,25,2017
LK,SG,612,2017
LK,ZA,263,2017
LK,ES,35,2017
LK,SE,130,2017
LK,CH,291,2017
LK,SY,73,2017
LK,TH,277,2017
LK,TR,45,2017
LK,AE,1689,2017
LK,GB,1193,2017
LK,US,613,2017
LR,BJ,24,2017
LR,BF,219,2017
LR,CA,48,2017
LR,CI,20090,2017
LR,FR,58,2017
LR,GM,707,2017
LR,DE,184,2017
LR,GH,8439,2017
LR,GN,30157,2017
LR,GW,451,2017
LR,IN,708,2017
LR,IT,49,2017
LR,LB,865,2017
LR,ML,1260,2017
LR,NL,58,2017
LR,NE,224,2017
LR,NG,4896,2017
LR,SN,339,2017
LR,SL,18900,2017
LR,ES,56,2017
LR,SE,223,2017
LR,CH,29,2017
LR,TG,362,2017
LR,GB,227,2017
LR,US,448,2017
LS,BW,110,2017
LS,CN,124,2017
LS,GH,91,2017
LS,IN,234,2017
LS,MW,36,2017
LS,MZ,23,2017
LS,NA,4,2017
LS,PK,234,2017
LS,ZA,2680,2017
LS,SZ,36,2017
LS,UG,140,2017
LS,TZ,87,2017
LS,US,91,2017
LS,ZM,70,2017
LS,ZW,70,2017
LT,AF,19,2017
LT,AR,52,2017
LT,AM,526,2017
LT,AU,34,2017
LT,AT,46,2017
LT,AZ,800,2017
LT,BY,32093,2017
LT,BE,159,2017
LT,BR,55,2017
LT,BG,65,2017
LT,CA,28,2017
LT,CN,46,2017
LT,CY,25,2017
LT,CZ,73,2017
LT,DK,275,2017
LT,EG,44,2017
LT,EE,743,2017
LT,FI,78,2017
LT,FR,260,2017
LT,GE,561,2017
LT,DE,1386,2017
LT,GR,44,2017
LT,HU,89,2017
LT,IS,42,2017
LT,IR,64,2017
LT,IE,1136,2017
LT,IL,30,2017
LT,IT,262,2017
LT,JP,22,2017
LT,KZ,4163,2017
LT,KG,352,2017
LT,LV,5174,2017
LT,LB,40,2017
LT,MN,58,2017
LT,NL,101,2017
LT,NG,22,2017
LT,NO,886,2017
LT,PK,49,2017
LT,PL,2042,2017
LT,PT,45,2017
LT,MD,551,2017
LT,RO,165,2017
LT,RU,54519,2017
LT,SK,26,2017
LT,ES,510,2017
LT,SE,238,2017
LT,CH,39,2017
LT,TJ,304,2017
LT,TR,58,2017
LT,TM,224,2017
LT,UA,11215,2017
LT,AE,21,2017
LT,GB,3026,2017
LT,US,558,2017
LT,UY,20,2017
LT,UZ,879,2017
LT,VN,31,2017
LU,AL,318,2017
LU,DZ,105,2017
LU,AR,40,2017
LU,AU,81,2017
LU,AT,1026,2017
LU,BD,33,2017
LU,BY,43,2017
LU,BE,21008,2017
LU,BA,2569,2017
LU,BR,316,2017
LU,BG,931,2017
LU,CV,1714,2017
LU,CM,63,2017
LU,CA,251,2017
LU,CL,61,2017
LU,CN,1117,2017
LU,CO,26,2017
LU,HR,438,2017
LU,CU,22,2017
LU,CY,66,2017
LU,CZ,962,2017
LU,CD,102,2017
LU,DK,2690,2017
LU,DM,123,2017
LU,DO,37,2017
LU,EG,26,2017
LU,EE,558,2017
LU,FI,1382,2017
LU,FR,38384,2017
LU,DE,15056,2017
LU,GR,1934,2017
LU,HU,1152,2017
LU,IS,348,2017
LU,IN,205,2017
LU,IR,246,2017
LU,IE,1725,2017
LU,IL,42,2017
LU,IT,21877,2017
LU,JP,297,2017
LU,LV,518,2017
LU,LB,37,2017
LU,LT,635,2017
LU,MY,26,2017
LU,MT,287,2017
LU,MU,55,2017
LU,MX,28,2017
LU,ME,9065,2017
LU,MA,260,2017
LU,NP,33,2017
LU,NL,4734,2017
LU,NZ,22,2017
LU,NO,184,2017
LU,PE,104,2017
LU,PH,201,2017
LU,PL,3341,2017
LU,PT,100460,2017
LU,KR,50,2017
LU,RO,1844,2017
LU,RU,414,2017
LU,RW,26,2017
LU,SN,33,2017
LU,RS,6282,2017
LU,SK,751,2017
LU,SI,511,2017
LU,ZA,47,2017
LU,ES,4241,2017
LU,SE,2185,2017
LU,CH,564,2017
LU,MK,365,2017
LU,TH,183,2017
LU,TN,143,2017
LU,TR,212,2017
LU,UA,184,2017
LU,GB,6946,2017
LU,US,1162,2017
LU,VE,26,2017
LU,VN,118,2017
LV,AF,19,2017
LV,AL,4,2017
LV,DZ,13,2017
LV,AR,17,2017
LV,AM,748,2017
LV,AU,134,2017
LV,AT,115,2017
LV,AZ,1974,2017
LV,BD,5,2017
LV,BY,44485,2017
LV,BE,93,2017
LV,BA,4,2017
LV,BR,30,2017
LV,BG,436,2017
LV,CA,120,2017
LV,CL,3,2017
LV,CN,185,2017
LV,CO,7,2017
LV,HR,4,2017
LV,CU,45,2017
LV,CY,17,2017
LV,CZ,201,2017
LV,KP,10,2017
LV,DK,233,2017
LV,EG,33,2017
LV,EE,2793,2017
LV,FI,224,2017
LV,FR,268,2017
LV,GE,1309,2017
LV,DE,2513,2017
LV,GR,27,2017
LV,HU,197,2017
LV,IS,31,2017
LV,IN,82,2017
LV,ID,1,2017
LV,IR,30,2017
LV,IQ,8,2017
LV,IE,617,2017
LV,IL,94,2017
LV,IT,256,2017
LV,JP,11,2017
LV,JO,4,2017
LV,KZ,5728,2017
LV,KE,1,2017
LV,KW,1,2017
LV,KG,800,2017
LV,LB,38,2017
LV,LY,4,2017
LV,LT,16418,2017
LV,LU,9,2017
LV,MY,2,2017
LV,MT,7,2017
LV,MX,35,2017
LV,MN,103,2017
LV,MA,8,2017
LV,NP,10,2017
LV,NL,108,2017
LV,NZ,10,2017
LV,NG,9,2017
LV,NO,155,2017
LV,PK,28,2017
LV,PE,5,2017
LV,PH,3,2017
LV,PL,1000,2017
LV,PT,41,2017
LV,KR,30,2017
LV,MD,1655,2017
LV,RO,251,2017
LV,RU,132814,2017
LV,RS,4,2017
LV,SG,3,2017
LV,SK,44,2017
LV,SI,8,2017
LV,SO,3,2017
LV,ZA,9,2017
LV,ES,158,2017
LV,LK,31,2017
LV,SE,363,2017
LV,CH,73,2017
LV,SY,15,2017
LV,TJ,542,2017
LV,TH,9,2017
LV,TR,85,2017
LV,TM,578,2017
LV,UA,34697,2017
LV,AE,6,2017
LV,GB,1111,2017
LV,US,577,2017
LV,UZ,1863,2017
LV,VE,28,2017
LV,VN,7,2017
LV,ZW,2,2017
LY,AF,327,2017
LY,AL,307,2017
LY,DZ,3669,2017
LY,AM,260,2017
LY,AU,764,2017
